antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
Methotrexate,"Betamethasone, Fluocinonide",0.553036018665996,0.03249783440914299,0.018107133875429626,0.03274132834802819,1.0074926204564787,0.000134660918530375,1.000251736113639
"Betamethasone, Fluocinonide",Methotrexate,0.03249783440914299,0.553036018665996,0.018107133875429626,0.5571797076526225,1.0074926204564787,0.000134660918530375,1.0093574957115468
"Methotrexate, Fluocinonide",Betamethasone,0.0674267191997094,0.16793807807304328,0.018107133875429626,0.2685453791960215,1.599073791229288,0.006783620242259663,1.1375441459545306
"Methotrexate, Betamethasone",Fluocinonide,0.0921004834157655,0.12346662195769413,0.018107133875429626,0.1966019417475728,1.5923489168994882,0.006735798307414428,1.0910324826387614
"Methotrexate, Fluocinolone",Clobetasol,0.030416072875625227,0.33193617794171065,0.01803727610584849,0.5930179145613229,1.7865419739377106,0.007941081127516916,1.6415067049897243
"Methotrexate, Clobetasol",Fluocinolone,0.1815184284796155,0.056067845865817194,0.01803727610584849,0.09936884236453201,1.7722964174929017,0.007859928836048047,1.0480785015392962
"Fluocinolone, Clobetasol",Methotrexate,0.032260317992567136,0.553036018665996,0.01803727610584849,0.5591165006496318,1.0109947305029114,0.0001961582823401635,1.0137915843813508
Methotrexate,"Fluocinolone, Clobetasol",0.553036018665996,0.032260317992567136,0.01803727610584849,0.03261501149483364,1.0109947305029114,0.0001961582823401635,1.0003666518567902
Fluocinolone,"Methotrexate, Clobetasol",0.056067845865817194,0.1815184284796155,0.01803727610584849,0.32170446050336404,1.7722964174929017,0.007859928836048047,1.2066739700629328
Clobetasol,"Methotrexate, Fluocinolone",0.33193617794171065,0.030416072875625227,0.01803727610584849,0.054339590874652746,1.7865419739377104,0.007941081127516916,1.0252982125170649
Fluocinonide,"Methotrexate, Adalimumab",0.12346662195769413,0.13678151283985804,0.01796741833626736,0.14552449926445626,1.06391935754384,0.001079466999667121,1.0102319919261256
Methotrexate,"Adalimumab, Fluocinonide",0.553036018665996,0.02825048201861011,0.01796741833626736,0.03248869464163909,1.1500226658163581,0.0023438842352999124,1.0043805303354663
Adalimumab,"Methotrexate, Fluocinonide",0.22734512532483864,0.0674267191997094,0.01796741833626736,0.079031465093412,1.172109010069596,0.002638282409566723,1.012600588895124
"Adalimumab, Fluocinonide",Methotrexate,0.02825048201861011,0.553036018665996,0.01796741833626736,0.636003956478734,1.1500226658163581,0.0023438842352999124,1.2279363726322774
"Methotrexate, Adalimumab",Fluocinonide,0.13678151283985804,0.12346662195769413,0.01796741833626736,0.1313585291113381,1.06391935754384,0.001079466999667121,1.0090853446653545
"Methotrexate, Fluocinonide",Adalimumab,0.0674267191997094,0.22734512532483864,0.01796741833626736,0.26647326978864483,1.172109010069596,0.002638282409566723,1.0533424929893584
"Adalimumab, Clobetasol","Triamcinolone, Fluticasone",0.08285131472322352,0.15403638192639785,0.017939475228434906,0.21652613827993253,1.4056817978456138,0.00517735847062426,1.0797598482945459
Clobetasol,"Triamcinolone, Adalimumab, Fluticasone",0.33193617794171065,0.036815044569256994,0.017939475228434906,0.05404495327889553,1.4680127081531948,0.005719230043362009,1.018214299685129
Adalimumab,"Triamcinolone, Clobetasol, Fluticasone",0.22734512532483864,0.06683991393522788,0.017939475228434906,0.07890855457227139,1.1805603856512858,0.002743746618129095,1.013102543397783
Triamcinolone,"Adalimumab, Clobetasol, Fluticasone",0.41781931986475535,0.03131025232626373,0.017939475228434906,0.042935963885637855,1.3713068626285783,0.004857446896681522,1.0121472661396556
"Clobetasol, Fluticasone","Triamcinolone, Adalimumab",0.1182412607930254,0.09331600860647721,0.017939475228434906,0.15171924849344204,1.62586517318006,0.006905672718632232,1.0688489509908599
"Adalimumab, Fluticasone","Triamcinolone, Clobetasol",0.07434263838824154,0.16853885489144102,0.017939475228434906,0.24130802480736704,1.431764947986611,0.005409852084872192,1.0959139839293144
Fluticasone,"Triamcinolone, Adalimumab, Clobetasol",0.3315589459859726,0.042669125660155925,0.017939475228434906,0.05410644304917618,1.268046678062127,0.0037921448984105915,1.012091548044676
"Triamcinolone, Fluticasone","Adalimumab, Clobetasol",0.15403638192639785,0.08285131472322352,0.017939475228434906,0.1164625850340136,1.4056817978456138,0.00517735847062426,1.0380417056951505
"Triamcinolone, Adalimumab","Clobetasol, Fluticasone",0.09331600860647721,0.1182412607930254,0.017939475228434906,0.1922443479562809,1.6258651731800602,0.006905672718632232,1.0916156847383471
"Adalimumab, Clobetasol, Fluticasone",Triamcinolone,0.03131025232626373,0.41781931986475535,0.017939475228434906,0.5729585006693441,1.3713068626285783,0.004857446896681522,1.3632883011317487
"Triamcinolone, Clobetasol, Fluticasone",Adalimumab,0.06683991393522788,0.22734512532483864,0.017939475228434906,0.2683946488294314,1.1805603856512858,0.002743746618129095,1.0561088344131349
"Triamcinolone, Adalimumab, Fluticasone",Clobetasol,0.036815044569256994,0.33193617794171065,0.017939475228434906,0.48728652751423146,1.4680127081531948,0.005719230043362009,1.302996425702141
"Triamcinolone, Adalimumab, Clobetasol",Fluticasone,0.042669125660155925,0.3315589459859726,0.017939475228434906,0.4204322200392927,1.268046678062127,0.0037921448984105915,1.153344055908949
"Triamcinolone, Clobetasol","Adalimumab, Fluticasone",0.16853885489144102,0.07434263838824154,0.017939475228434906,0.10644118378512808,1.431764947986611,0.005409852084872192,1.0359221405624495
Ketoconazole,Apremilast,0.17435102132059127,0.10245340486768939,0.01792550367451868,0.1028127253786361,1.0035071602687167,6.264789806499638e-05,1.0004004966645323
Apremilast,Ketoconazole,0.10245340486768939,0.17435102132059127,0.01792550367451868,0.17496249829537705,1.003507160268717,6.264789806499638e-05,1.0007411505216701
"Triamcinolone, Clobetasol","Calcipotriene, Methotrexate",0.16853885489144102,0.04469500097800878,0.017911532120602452,0.10627538754870264,2.377791368681101,0.010378687836397017,1.0689030890643056
"Calcipotriene, Methotrexate, Clobetasol",Triamcinolone,0.029871182272892392,0.41781931986475535,0.017911532120602452,0.5996258185219832,1.435131862059603,0.005430775059786416,1.454091465104151
"Triamcinolone, Clobetasol, Methotrexate",Calcipotriene,0.09359543968480175,0.08244613965965294,0.017911532120602452,0.19137184654426032,2.321174130581069,0.010194949428842665,1.1347043216577413
"Calcipotriene, Triamcinolone","Methotrexate, Clobetasol",0.0460222986000503,0.1815184284796155,0.017911532120602452,0.38919247115968425,2.144093436790582,0.009557636803701714,1.3399991533738302
"Calcipotriene, Clobetasol","Triamcinolone, Methotrexate",0.05381842568530472,0.22460670075725822,0.017911532120602452,0.3328141225337487,1.4817639964064773,0.005823553087476476,1.1621848204992378
"Calcipotriene, Methotrexate","Triamcinolone, Clobetasol",0.04469500097800878,0.16853885489144102,0.017911532120602452,0.400750234448265,2.377791368681101,0.010378687836397017,1.387503496714804
Clobetasol,"Calcipotriene, Triamcinolone, Methotrexate",0.33193617794171065,0.025428228127532343,0.017911532120602452,0.05396077110867918,2.122081445787145,0.009470983264119465,1.030159999828532
"Triamcinolone, Methotrexate","Calcipotriene, Clobetasol",0.22460670075725822,0.05381842568530472,0.017911532120602452,0.07974620552376213,1.4817639964064775,0.005823553087476476,1.0281745970449534
"Methotrexate, Clobetasol","Calcipotriene, Triamcinolone",0.1815184284796155,0.0460222986000503,0.017911532120602452,0.09867610837438423,2.1440934367905817,0.009557636803701714,1.0584183003064174
Calcipotriene,"Triamcinolone, Clobetasol, Methotrexate",0.08244613965965294,0.09359543968480175,0.017911532120602452,0.2172513133367226,2.321174130581069,0.010194949428842665,1.157976469023595
Methotrexate,"Calcipotriene, Triamcinolone, Clobetasol",0.553036018665996,0.031519825635007125,0.017911532120602452,0.03238764115908344,1.0275323707093256,0.00047993324237171134,1.0008968627944312
"Calcipotriene, Triamcinolone, Clobetasol",Methotrexate,0.031519825635007125,0.553036018665996,0.017911532120602452,0.5682624113475178,1.0275323707093256,0.00047993324237171134,1.0352677021452905
"Calcipotriene, Triamcinolone, Methotrexate",Clobetasol,0.025428228127532343,0.33193617794171065,0.017911532120602452,0.7043956043956044,2.122081445787145,0.009470983264119465,2.259992855290124
Triamcinolone,"Calcipotriene, Methotrexate, Clobetasol",0.41781931986475535,0.029871182272892392,0.017911532120602452,0.04286908543721785,1.4351318620596027,0.005430775059786416,1.0135800682712908
Hydrocortisone,"Ketoconazole, Triamcinolone, Clobetasol",0.15702629446447033,0.04934752843211222,0.017911532120602452,0.114067087819201,2.3115055899126533,0.010162672589927778,1.073052438279752
"Ketoconazole, Triamcinolone","Clobetasol, Hydrocortisone",0.09651549445329309,0.06697962947439014,0.017911532120602452,0.1855819339895773,2.770722015721737,0.011446960063583325,1.1456282828992024
Clobetasol,"Ketoconazole, Triamcinolone, Hydrocortisone",0.33193617794171065,0.03172939894375052,0.017911532120602452,0.05396077110867918,1.700655319829416,0.007379396706826153,1.0234994189310542
"Ketoconazole, Triamcinolone, Hydrocortisone",Clobetasol,0.03172939894375052,0.33193617794171065,0.017911532120602452,0.5645090268604139,1.700655319829416,0.007379396706826153,1.5340474619761122
"Ketoconazole, Clobetasol, Hydrocortisone",Triamcinolone,0.025386313465783666,0.41781931986475535,0.017911532120602452,0.705558613098514,1.6886691915704077,0.007304639894455241,1.9772379360854944
"Ketoconazole, Triamcinolone, Clobetasol",Hydrocortisone,0.04934752843211222,0.15702629446447033,0.017911532120602452,0.3629671574178935,2.3115055899126533,0.010162672589927778,1.3232813902006624
"Triamcinolone, Clobetasol, Hydrocortisone",Ketoconazole,0.04299047140022914,0.17435102132059127,0.017911532120602452,0.4166395840103997,2.389659554929109,0.010416099524918832,1.415332538939577
"Ketoconazole, Clobetasol","Triamcinolone, Hydrocortisone",0.07948417022941291,0.08735015508424847,0.017911532120602452,0.22534716118825804,2.579814093872102,0.01096857752432043,1.1781404510382825
"Ketoconazole, Hydrocortisone","Triamcinolone, Clobetasol",0.04931958532427977,0.16853885489144102,0.017911532120602452,0.3631728045325779,2.1548313281617117,0.00959926568632762,1.3056307127371944
"Triamcinolone, Clobetasol","Ketoconazole, Hydrocortisone",0.16853885489144102,0.04931958532427977,0.017911532120602452,0.10627538754870264,2.1548313281617117,0.00959926568632762,1.063728581971358
"Triamcinolone, Hydrocortisone","Ketoconazole, Clobetasol",0.08735015508424847,0.07948417022941291,0.017911532120602452,0.20505438259756878,2.579814093872102,0.01096857752432043,1.1579607580937044
"Clobetasol, Hydrocortisone","Ketoconazole, Triamcinolone",0.06697962947439014,0.09651549445329309,0.017911532120602452,0.26741760534000836,2.770722015721737,0.011446960063583325,1.2332872208402372
Ketoconazole,"Triamcinolone, Clobetasol, Hydrocortisone",0.17435102132059127,0.04299047140022914,0.017911532120602452,0.10273259075246413,2.3896595549291084,0.010416099524918832,1.0665822905596625
Triamcinolone,"Ketoconazole, Clobetasol, Hydrocortisone",0.41781931986475535,0.025386313465783666,0.017911532120602452,0.04286908543721785,1.6886691915704075,0.007304639894455241,1.0182658105651308
Methotrexate,"Triamcinolone, Fluocinolone",0.553036018665996,0.03185514292899656,0.01788358901277,0.03233711441780562,1.0151300997105348,0.0002665475932814819,1.0004980778905446
Fluocinolone,"Methotrexate, Triamcinolone",0.056067845865817194,0.22460670075725822,0.01788358901277,0.3189633690505856,1.4200972988570921,0.00529037513428232,1.1385485948997887
Triamcinolone,"Methotrexate, Fluocinolone",0.41781931986475535,0.030416072875625227,0.01788358901277,0.04280220698879786,1.4072233178760762,0.005175166130919433,1.0129399944333426
"Methotrexate, Triamcinolone",Fluocinolone,0.22460670075725822,0.056067845865817194,0.01788358901277,0.07962179646678277,1.4200972988570921,0.00529037513428232,1.0255915997473048
"Triamcinolone, Fluocinolone",Methotrexate,0.03185514292899656,0.553036018665996,0.01788358901277,0.5614035087719298,1.0151300997105348,0.0002665475932814819,1.019077877441529
"Methotrexate, Fluocinolone",Triamcinolone,0.030416072875625227,0.41781931986475535,0.01788358901277,0.5879650895728066,1.4072233178760762,0.005175166130919433,1.412940179101926
"Clobetasol, Hydrocortisone",Fluocinonide,0.06697962947439014,0.12346662195769413,0.01785564590493755,0.2665832290362954,2.159152204938758,0.009585897313756595,1.1951368072624615
"Clobetasol, Fluocinonide",Hydrocortisone,0.060357112918098754,0.15702629446447033,0.01785564590493755,0.29583333333333334,1.8839732182578521,0.008377992118834887,1.1971224220622907
"Hydrocortisone, Fluocinonide",Clobetasol,0.03139408164976109,0.33193617794171065,0.01785564590493755,0.568758344459279,1.713456930142623,0.007434814432125859,1.5491634759184476
Clobetasol,"Hydrocortisone, Fluocinonide",0.33193617794171065,0.03139408164976109,0.01785564590493755,0.053792406768246495,1.7134569301426232,0.007434814432125859,1.0236716818578726
Hydrocortisone,"Clobetasol, Fluocinonide",0.15702629446447033,0.060357112918098754,0.01785564590493755,0.1137111842690631,1.8839732182578524,0.008377992118834887,1.0601994185235908
Fluocinonide,"Clobetasol, Hydrocortisone",0.12346662195769413,0.06697962947439014,0.01785564590493755,0.1446192146656105,2.159152204938758,0.009585897313756595,1.090766108524251
Adalimumab,"Methotrexate, Secukinumab",0.22734512532483864,0.04127197026853326,0.017771816581440187,0.07817109144542772,1.89404796855621,0.008388835328337478,1.0400281666526952
Methotrexate,"Secukinumab, Adalimumab",0.553036018665996,0.028683600190013134,0.017771816581440187,0.032135007452694334,1.1203268501798072,0.0019087525313481145,1.0035660007224743
Secukinumab,"Methotrexate, Adalimumab",0.07322491407494341,0.13678151283985804,0.017771816581440187,0.24270177447052088,1.774375567513081,0.007756002056700812,1.139865984178963
"Methotrexate, Adalimumab",Secukinumab,0.13678151283985804,0.07322491407494341,0.017771816581440187,0.1299284984678243,1.774375567513081,0.007756002056700812,1.065171177648075
"Secukinumab, Adalimumab",Methotrexate,0.028683600190013134,0.553036018665996,0.017771816581440187,0.6195811008280565,1.1203268501798074,0.0019087525313481145,1.1749258049663382
"Methotrexate, Secukinumab",Adalimumab,0.04127197026853326,0.22734512532483864,0.017771816581440187,0.43060257278266756,1.89404796855621,0.008388835328337478,1.3569693815638684
"Adalimumab, Clobetasol",Hydrocortisone,0.08285131472322352,0.15702629446447033,0.017715930365775283,0.21382799325463744,1.3617336764131525,0.00470609542327788,1.0722509810865917
"Adalimumab, Hydrocortisone",Clobetasol,0.03564143404029396,0.33193617794171065,0.017715930365775283,0.49705997647981187,1.4974564675715993,0.005885248974078524,1.3283170772180015
"Clobetasol, Hydrocortisone",Adalimumab,0.06697962947439014,0.22734512532483864,0.017715930365775283,0.26449728827701297,1.1634174601240737,0.0024884381087088014,1.0505126117960077
Adalimumab,"Clobetasol, Hydrocortisone",0.22734512532483864,0.06697962947439014,0.017715930365775283,0.07792527040314651,1.1634174601240734,0.0024884381087088014,1.0118706657686434
Clobetasol,"Adalimumab, Hydrocortisone",0.33193617794171065,0.03564143404029396,0.017715930365775283,0.05337149591716475,1.4974564675715993,0.005885248974078524,1.0187296936447618
Hydrocortisone,"Adalimumab, Clobetasol",0.15702629446447033,0.08285131472322352,0.017715930365775283,0.11282142539371831,1.3617336764131525,0.00470609542327788,1.0337813733653285
"Methotrexate, Triamcinolone","Ketoconazole, Hydrocortisone",0.22460670075725822,0.04931958532427977,0.01768798725794283,0.07875093306792735,1.5967476723523604,0.006610477915540258,1.031947221223962
Hydrocortisone,"Ketoconazole, Methotrexate, Triamcinolone",0.15702629446447033,0.053119847989493395,0.01768798725794283,0.11264347361864935,2.120553387896162,0.009346774365636737,1.0670797180834337
Triamcinolone,"Ketoconazole, Methotrexate, Hydrocortisone",0.41781931986475535,0.02711878615139576,0.01768798725794283,0.04233405784985789,1.5610602042997055,0.006357234472608907,1.0158878696931635
Methotrexate,"Ketoconazole, Triamcinolone, Hydrocortisone",0.553036018665996,0.03172939894375052,0.01768798725794283,0.031983427228860876,1.008006085635618,0.000140486791425979,1.0002624214215499
Ketoconazole,"Methotrexate, Triamcinolone, Hydrocortisone",0.17435102132059127,0.047684913516081257,0.01768798725794283,0.10145043673371264,2.1275164250743477,0.009374073884829996,1.0598359015636156
"Triamcinolone, Hydrocortisone","Ketoconazole, Methotrexate",0.08735015508424847,0.09414033028753457,0.01768798725794283,0.20249520153550865,2.150993106960893,0.009464814807644311,1.1358673596153899
"Methotrexate, Hydrocortisone","Ketoconazole, Triamcinolone",0.08420655545309749,0.09651549445329309,0.01768798725794283,0.21005475360876058,2.1763837485225,0.009560749922178481,1.1437305429384588
"Ketoconazole, Methotrexate","Triamcinolone, Hydrocortisone",0.09414033028753457,0.08735015508424847,0.01768798725794283,0.18788958147818347,2.150993106960893,0.009464814807644311,1.1238001928074441
"Ketoconazole, Hydrocortisone","Methotrexate, Triamcinolone",0.04931958532427977,0.22460670075725822,0.01768798725794283,0.35864022662889516,1.5967476723523601,0.006610477915540258,1.2089833685189393
"Ketoconazole, Triamcinolone","Methotrexate, Hydrocortisone",0.09651549445329309,0.08420655545309749,0.01768798725794283,0.1832657788071801,2.1763837485225,0.009560749922178481,1.1212869753509398
"Methotrexate, Triamcinolone, Hydrocortisone",Ketoconazole,0.047684913516081257,0.17435102132059127,0.01768798725794283,0.3709346615880457,2.1275164250743477,0.009374073884829996,1.3125011477563215
"Ketoconazole, Triamcinolone, Hydrocortisone",Methotrexate,0.03172939894375052,0.553036018665996,0.01768798725794283,0.5574636723910172,1.0080060856356179,0.000140486791425979,1.0100051757308688
"Ketoconazole, Methotrexate, Hydrocortisone",Triamcinolone,0.02711878615139576,0.41781931986475535,0.01768798725794283,0.652241112828439,1.5610602042997055,0.006357234472608907,1.674092889100015
"Ketoconazole, Methotrexate, Triamcinolone",Hydrocortisone,0.053119847989493395,0.15702629446447033,0.01768798725794283,0.33298264071541295,2.120553387896162,0.009346774365636737,1.263795752541831
Methotrexate,"Apremilast, Adalimumab",0.553036018665996,0.030038840919887108,0.017436499287450752,0.031528686557360484,1.0495973077472183,0.0008239382997751801,1.0015383477205715
Adalimumab,"Methotrexate, Apremilast",0.22734512532483864,0.05508983709168134,0.017436499287450752,0.07669616519174041,1.3922017061713488,0.004912093369717515,1.0234011029582109
Apremilast,"Methotrexate, Adalimumab",0.10245340486768939,0.13678151283985804,0.017436499287450752,0.17018955407063957,1.244243834836768,0.0034227675740537214,1.0402598465645556
"Apremilast, Adalimumab",Methotrexate,0.030038840919887108,0.553036018665996,0.017436499287450752,0.5804651162790698,1.0495973077472183,0.0008239382997751801,1.0653797781242889
"Methotrexate, Apremilast",Adalimumab,0.05508983709168134,0.22734512532483864,0.017436499287450752,0.31651027136697946,1.3922017061713488,0.004912093369717515,1.1304557220200968
"Methotrexate, Adalimumab",Apremilast,0.13678151283985804,0.10245340486768939,0.017436499287450752,0.12747701736465783,1.244243834836768,0.0034227675740537214,1.0286796027095904
Triamcinolone,Gentamicin,0.41781931986475535,0.03249783440914299,0.017268840640456033,0.041330881123557935,1.2718041640316144,0.0036906175705504665,1.0092138638248485
Gentamicin,Triamcinolone,0.03249783440914299,0.41781931986475535,0.017268840640456033,0.531384350816853,1.2718041640316147,0.0036906175705504665,1.242341524765669
"Clobetasol, Halobetasol",Triamcinolone,0.029354234777992008,0.41781931986475535,0.017143096655209994,0.584007615421228,1.3977515822156488,0.004878330245119026,1.3994984084258
Halobetasol,"Triamcinolone, Clobetasol",0.04916589823120127,0.16853885489144102,0.017143096655209994,0.34867860187553285,2.0688321520881527,0.008856732467614205,1.2765758157229576
Clobetasol,"Triamcinolone, Halobetasol",0.33193617794171065,0.025805460083270462,0.017143096655209994,0.051645761427729614,2.0013501507462474,0.008577330865141819,1.0272475202761377
Triamcinolone,"Clobetasol, Halobetasol",0.41781931986475535,0.029354234777992008,0.017143096655209994,0.041029928105667954,1.3977515822156488,0.004878330245119026,1.0121752426586286
"Triamcinolone, Halobetasol",Clobetasol,0.025805460083270462,0.33193617794171065,0.017143096655209994,0.6643205197617759,2.0013501507462474,0.008577330865141819,1.9901836763575167
"Triamcinolone, Clobetasol",Halobetasol,0.16853885489144102,0.04916589823120127,0.017143096655209994,0.10171599104700324,2.0688321520881527,0.008856732467614205,1.0585005324508139
Apremilast,Calcipotriene,0.10245340486768939,0.08244613965965294,0.017143096655209994,0.16732578753579708,2.029516339109836,0.008696208928881507,1.101936203386139
Calcipotriene,Apremilast,0.08244613965965294,0.10245340486768939,0.017143096655209994,0.2079308591764108,2.029516339109836,0.008696208928881507,1.1331669785784693
"Methotrexate, Hydrocortisone",Fluocinonide,0.08420655545309749,0.12346662195769413,0.01711515354737754,0.20325203252032523,1.646210362748643,0.006718454598890344,1.1001388316245269
"Methotrexate, Fluocinonide",Hydrocortisone,0.0674267191997094,0.15702629446447033,0.01711515354737754,0.2538334024036469,1.6165025307979912,0.006527385683550817,1.1297392676796627
Hydrocortisone,"Methotrexate, Fluocinonide",0.15702629446447033,0.0674267191997094,0.01711515354737754,0.10899546222973575,1.6165025307979912,0.006527385683550817,1.0466537949784767
Fluocinonide,"Methotrexate, Hydrocortisone",0.12346662195769413,0.08420655545309749,0.01711515354737754,0.13862170419825734,1.6462103627486429,0.006718454598890344,1.063172184637543
Ketoconazole,Ciclopirox,0.17435102132059127,0.047782714393494845,0.017045295777796406,0.09776424392980207,2.0460169576115947,0.008714330721820462,1.0553974160301607
Ciclopirox,Ketoconazole,0.047782714393494845,0.17435102132059127,0.017045295777796406,0.3567251461988304,2.0460169576115943,0.008714330721820462,1.2835088668561716
Triamcinolone,"Adalimumab, Fluocinonide",0.41781931986475535,0.02825048201861011,0.01703132422388018,0.04076241431198796,1.4428927012691524,0.005227727041013002,1.0130436218097143
Fluocinonide,"Triamcinolone, Adalimumab",0.12346662195769413,0.09331600860647721,0.01703132422388018,0.137942740749123,1.4782323291477362,0.0055099118666633255,1.0517677122531583
Adalimumab,"Triamcinolone, Fluocinonide",0.22734512532483864,0.07050046106127923,0.01703132422388018,0.07491396263520156,1.0626024497922941,0.0010033880684447438,1.00477090929455
"Adalimumab, Fluocinonide",Triamcinolone,0.02825048201861011,0.41781931986475535,0.01703132422388018,0.6028684470820969,1.4428927012691524,0.005227727041013002,1.4659643029059335
"Triamcinolone, Fluocinonide",Adalimumab,0.07050046106127923,0.22734512532483864,0.01703132422388018,0.2415774871185097,1.0626024497922943,0.0010033880684447438,1.0187657427778585
"Triamcinolone, Adalimumab",Fluocinonide,0.09331600860647721,0.12346662195769413,0.01703132422388018,0.18251235214852524,1.4782323291477364,0.0055099118666633255,1.0722282842389306
"Clobetasol, Fluticasone","Triamcinolone, Fluocinonide",0.1182412607930254,0.07050046106127923,0.016891608684717913,0.14285714285714285,2.0263291999320536,0.008555545282342664,1.0844161287618408
Fluocinonide,"Triamcinolone, Clobetasol, Fluticasone",0.12346662195769413,0.06683991393522788,0.016891608684717913,0.1368111350005658,2.0468478629871436,0.00863911029919232,1.0810613110323009
Fluticasone,"Triamcinolone, Clobetasol, Fluocinonide",0.3315589459859726,0.03849163103920418,0.016891608684717913,0.05094601997387383,1.3235609559383106,0.004129364068078428,1.0131229510615685
Clobetasol,"Triamcinolone, Fluticasone, Fluocinonide",0.33193617794171065,0.028949059714421438,0.016891608684717913,0.05088812189578247,1.7578505967995823,0.007282368448106511,1.0231153594086113
Triamcinolone,"Clobetasol, Fluticasone, Fluocinonide",0.41781931986475535,0.024729650431721015,0.016891608684717913,0.04042802206988798,1.634799577192182,0.006559082960843085,1.0163597645608928
"Clobetasol, Fluocinonide","Triamcinolone, Fluticasone",0.060357112918098754,0.15403638192639785,0.016891608684717913,0.27986111111111106,1.8168507180650035,0.007594417387290933,1.174722864055918
"Fluticasone, Fluocinonide","Triamcinolone, Clobetasol",0.04637158744795596,0.16853885489144102,0.016891608684717913,0.3642663452847243,2.1613196880882746,0.009076194436741096,1.307876559533321
"Triamcinolone, Fluocinonide","Clobetasol, Fluticasone",0.07050046106127923,0.1182412607930254,0.016891608684717913,0.23959571938168847,2.0263291999320536,0.008555545282342664,1.159592024508312
"Triamcinolone, Fluticasone","Clobetasol, Fluocinonide",0.15403638192639785,0.060357112918098754,0.016891608684717913,0.10965986394557822,1.8168507180650035,0.007594417387290933,1.0553751864382601
"Triamcinolone, Clobetasol","Fluticasone, Fluocinonide",0.16853885489144102,0.04637158744795596,0.016891608684717913,0.10022382491917434,2.1613196880882746,0.009076194436741096,1.059850703944657
"Clobetasol, Fluticasone, Fluocinonide",Triamcinolone,0.024729650431721015,0.41781931986475535,0.016891608684717913,0.6830508474576271,1.6347995771921822,0.006559082960843085,1.8368267448117346
"Triamcinolone, Fluticasone, Fluocinonide",Clobetasol,0.028949059714421438,0.33193617794171065,0.016891608684717913,0.5834942084942084,1.7578505967995823,0.007282368448106511,1.603972467328824
"Triamcinolone, Clobetasol, Fluocinonide",Fluticasone,0.03849163103920418,0.3315589459859726,0.016891608684717913,0.43883847549909255,1.3235609559383106,0.004129364068078428,1.1911740645592792
"Triamcinolone, Clobetasol, Fluticasone",Fluocinonide,0.06683991393522788,0.12346662195769413,0.016891608684717913,0.2527173913043478,2.0468478629871436,0.00863911029919232,1.1729610295257038
"Triamcinolone, Clobetasol","Ketoconazole, Betamethasone",0.16853885489144102,0.04257132478274234,0.01679380780730433,0.09964353809168532,2.340625728708331,0.009618885477209311,1.0633884641511628
Betamethasone,"Ketoconazole, Triamcinolone, Clobetasol",0.16793807807304328,0.04934752843211222,0.01679380780730433,0.1,2.0264439411098527,0.008506478724760543,1.0562805239643198
Clobetasol,"Ketoconazole, Triamcinolone, Betamethasone",0.33193617794171065,0.027551904322798783,0.01679380780730433,0.050593484300025256,1.836297183209943,0.007648333991378804,1.0242694563352965
Triamcinolone,"Ketoconazole, Betamethasone, Clobetasol",0.41781931986475535,0.02407298739765837,0.01679380780730433,0.04019394750041799,1.6696701093412172,0.006735648585701881,1.0167960600589843
Ketoconazole,"Triamcinolone, Betamethasone, Clobetasol",0.17435102132059127,0.04930561377036354,0.01679380780730433,0.09632182065870663,1.9535670138357235,0.008197323689602836,1.052027600049626
"Betamethasone, Clobetasol","Ketoconazole, Triamcinolone",0.08110487048369519,0.09651549445329309,0.01679380780730433,0.2070628768303187,2.1453848214031894,0.008965931130000191,1.1394150672819103
"Triamcinolone, Betamethasone","Ketoconazole, Clobetasol",0.0907312711319753,0.07948417022941291,0.01679380780730433,0.18509393286110257,2.3286892512920647,0.009582108007519387,1.1295974675982978
"Ketoconazole, Clobetasol","Triamcinolone, Betamethasone",0.07948417022941291,0.0907312711319753,0.01679380780730433,0.21128493584109687,2.3286892512920647,0.009582108007519387,1.1528481833140611
"Ketoconazole, Betamethasone","Triamcinolone, Clobetasol",0.04257132478274234,0.16853885489144102,0.01679380780730433,0.3944863800459468,2.340625728708331,0.009618885477209311,1.3731501946589588
"Triamcinolone, Betamethasone, Clobetasol",Ketoconazole,0.04930561377036354,0.17435102132059127,0.01679380780730433,0.34060640408047604,1.9535670138357235,0.008197323689602836,1.2521337540866495
"Ketoconazole, Betamethasone, Clobetasol",Triamcinolone,0.02407298739765837,0.41781931986475535,0.01679380780730433,0.697620429483459,1.6696701093412172,0.006735648585701881,1.9253307329616631
"Ketoconazole, Triamcinolone, Betamethasone",Clobetasol,0.027551904322798783,0.33193617794171065,0.01679380780730433,0.6095334685598377,1.836297183209943,0.007648333991378804,1.7109374767518784
"Ketoconazole, Triamcinolone, Clobetasol",Betamethasone,0.04934752843211222,0.16793807807304328,0.01679380780730433,0.34031710079275196,2.0264439411098527,0.008506478724760543,1.2613058833673867
"Ketoconazole, Triamcinolone","Betamethasone, Clobetasol",0.09651549445329309,0.08110487048369519,0.01679380780730433,0.1740011580775912,2.1453848214031894,0.008965931130000191,1.1124653968977627
"Triamcinolone, Fluticasone","Methotrexate, Fluocinonide",0.15403638192639785,0.0674267191997094,0.016723950037723194,0.10857142857142857,1.6102137232845892,0.006337782167032775,1.046155923974685
